id,url,date_posted,photos,locality,street,property_type,rooms,area_m2,owner_direct,price_total_zl,price_per_m2_zl,city
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-magellana-2-pokojowe-e2s3f6,ponad miesiąc temu,12,Gdańsk Wrzeszcz,ul. Magellana,Apartment,2,51,Oferta biura nieruchomości,783513,15300,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-magellana-2-pokojowe-h8n8l2,ponad miesiąc temu,13,Gdańsk Wrzeszcz,ul. Magellana,Apartment,2,52,Oferta biura nieruchomości,806310,15500,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-4-pokojowe-57-m2-k0q1h1,ponad miesiąc temu,20,Gdańsk Przymorze,,Apartment,4,57,Bez pośredników,1499000,26238,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-starowiejska-2-pokojowe-f0w6o6,ponad miesiąc temu,10,Gdynia Śródmieście,ul. Starowiejska,Apartment,2,46,Bez pośredników,775200,17000,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-oliwa-ul-boleslawa-krzywoustego-3-pokojowe-z3l8r5,ponad miesiąc temu,11,Gdańsk Oliwa,ul. Bolesława Krzywoustego,Apartment,3,80,Bez pośredników,1999000,24988,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-zakoniczyn-ul-wiezycka-2-pokojowe-o1z5t0,ponad miesiąc temu,21,Gdańsk Zakoniczyn,ul. Wieżycka,Apartment,2,52,Oferta biura nieruchomości,549577,10470,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-sw-piotra-4-pokojowe-w2p4r3,ponad miesiąc temu,16,Gdynia Śródmieście,ul. św. Piotra,Apartment,4,93,Oferta biura nieruchomości,1412119,15225,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-lawendowe-wzgorze-2-pokojowe-p4q4d2,ponad miesiąc temu,11,Gdańsk Jasień,ul. Lawendowe Wzgórze,Apartment,2,42,Bez pośredników,610000,14524,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-chlodna-3-pokojowe-i8l0z8,ponad miesiąc temu,8,Gdańsk Śródmieście,ul. Chłodna,Apartment,3,47,Bez pośredników,719000,15298,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-piecewska-4-pokojowe-w8a7x6,ponad miesiąc temu,7,Gdańsk Morena,ul. Piecewska,Apartment,4,70,Bez pośredników,1300000,18571,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-sw-piotra-3-pokojowe-v7l8q1,ponad miesiąc temu,14,Gdynia Śródmieście,ul. św. Piotra,Apartment,3,78,Oferta biura nieruchomości,1397298,17850,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-3-pokojowe-m4x3k0,ponad miesiąc temu,13,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,3,82,Oferta biura nieruchomości,1580729,19247,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-dabrowa-ul-gorczycowa-3-pokojowe-t9k4e8,ponad miesiąc temu,9,Gdynia Dąbrowa,ul. Gorczycowa,Apartment,3,57,Bez pośredników,810000,14211,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-gen-bora-komorowskiego-3-pokojowe-w0d8s6,ponad miesiąc temu,1,Gdańsk Przymorze,ul. gen. Bora-Komorowskiego,Apartment,3,50,Bez pośredników,630000,12600,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-sw-piotra-2-pokojowe-a6g1d2,ponad miesiąc temu,8,Gdynia Śródmieście,ul. św. Piotra,Apartment,2,33,Bez pośredników,690000,20909,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-sw-piotra-3-pokojowe-j9l1d4,ponad miesiąc temu,18,Gdynia Śródmieście,ul. św. Piotra,Apartment,3,84,Oferta biura nieruchomości,1636556,19425,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-magellana-2-pokojowe-b3o5u5,ponad miesiąc temu,13,Gdańsk Wrzeszcz,ul. Magellana,Apartment,2,55,Oferta biura nieruchomości,828400,15200,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-3-pokojowe-68-m2-k1o8s4,ponad miesiąc temu,1,Gdańsk Śródmieście,,Apartment,3,68,Bez pośredników,1000000,14706,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-dzialki-lesne-ul-warszawska-2-pokojowe-o7l1x7,ponad miesiąc temu,16,Gdynia Działki Leśne,ul. Warszawska,Apartment,2,47,Bez pośredników,611000,13000,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-obluze-ul-jantarowa-4-pokojowe-a4a8e8,ponad miesiąc temu,16,Gdynia Obłuże,ul. Jantarowa,Apartment,4,126,Bez pośredników,799000,6341,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-sw-piotra-3-pokojowe-g3l8n8,ponad miesiąc temu,12,Gdynia Śródmieście,ul. św. Piotra,Apartment,3,85,Oferta biura nieruchomości,1653845,19425,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-3-pokojowe-z0r7a5,ponad miesiąc temu,15,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,3,82,Oferta biura nieruchomości,1458928,17864,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-niepolomicka-4-pokojowe-k7l6y2,ponad miesiąc temu,6,Gdańsk Ujeścisko,ul. Niepołomicka,Apartment,4,72,Bez pośredników,785000,10903,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-orunia-gorna-ul-niepolomicka-3-pokojowe-r9r2t6,ponad miesiąc temu,9,Gdańsk Orunia Górna,ul. Niepołomicka,Apartment,3,71,Bez pośredników,689000,9669,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-al-rzeczypospolitej-2-pokojowe-q3v5r5,ponad miesiąc temu,20,Gdańsk Przymorze,al. Rzeczypospolitej,Apartment,2,38,Bez pośredników,550000,14474,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-magellana-2-pokojowe-o3j7g5,ponad miesiąc temu,13,Gdańsk Wrzeszcz,ul. Magellana,Apartment,2,52,Oferta biura nieruchomości,807422,15400,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-magellana-2-pokojowe-s0x4e7,ponad miesiąc temu,13,Gdańsk Wrzeszcz,ul. Magellana,Apartment,2,54,Oferta biura nieruchomości,814041,15100,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-ul-stanislawa-dabka-2-pokojowe-o3z7o3,ponad miesiąc temu,23,Gdańsk,ul. Stanisława Dąbka,Apartment,2,52,Bez pośredników,653000,12680,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-antoniego-slonimskiego-1-pokoj-t4n8t7,ponad miesiąc temu,6,Gdańsk Wrzeszcz,ul. Antoniego Słonimskiego,Apartment,1,30,Bez pośredników,796000,26533,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-piastowska-2-pokojowe-b7o6v3,ponad miesiąc temu,3,Gdańsk Przymorze,ul. Piastowska,Apartment,2,40,Bez pośredników,570000,14250,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-3-pokojowe-e0d1i5,ponad miesiąc temu,14,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,3,82,Oferta biura nieruchomości,1344600,16466,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-sw-piotra-2-pokojowe-e9h2y2,ponad miesiąc temu,13,Gdynia Śródmieście,ul. św. Piotra,Apartment,2,52,Oferta biura nieruchomości,873768,16800,Gdynia
o,https://adresowo.pl/o/mieszkanie-sopot-wyscigi-ul-lesna-2-pokojowe-v6h0s1,ponad miesiąc temu,7,Sopot Wyścigi,ul. Leśna,Apartment,2,43,Bez pośredników,1100000,25328,Sopot
o,https://adresowo.pl/o/mieszkanie-gdynia-dabrowa-ul-rdestowa-4-pokojowe-q7g1k7,ponad miesiąc temu,6,Gdynia Dąbrowa,ul. Rdestowa,Apartment,4,73,Bez pośredników,820000,11233,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-3-pokojowe-j9w0g3,ponad miesiąc temu,15,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,3,82,Oferta biura nieruchomości,1657230,20225,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-sw-piotra-3-pokojowe-n5z5g7,ponad miesiąc temu,12,Gdynia Śródmieście,ul. św. Piotra,Apartment,3,78,Oferta biura nieruchomości,1225980,15750,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-ptasia-2-pokojowe-r8p8m0,ponad miesiąc temu,9,Gdańsk Chełm,ul. Ptasia,Apartment,2,39,Bez pośredników,564900,14396,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-zaspa-ul-zwirki-i-wigury-3-pokojowe-c6r9o4,ponad miesiąc temu,2,Gdańsk Zaspa,ul. Żwirki i Wigury,Apartment,3,63,Bez pośredników,752000,11937,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-chmielna-2-pokojowe-i8v5n0,ponad miesiąc temu,17,Gdańsk Śródmieście,ul. Chmielna,Apartment,2,40,Bez pośredników,1590000,40253,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-chmielna-1-pokoj-f9a0d6,ponad miesiąc temu,18,Gdańsk Śródmieście,ul. Chmielna,Apartment,1,27,Bez pośredników,999999,37037,Gdańsk
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-torunska-4-pokojowe-r1l8w6,ponad miesiąc temu,9,Gdańsk Śródmieście,ul. Toruńska,Apartment,4,68,Oferta biura nieruchomości,1285956,18900,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-torunska-3-pokojowe-a6n0w3,ponad miesiąc temu,9,Gdańsk Śródmieście,ul. Toruńska,Apartment,3,66,Oferta biura nieruchomości,1276611,19425,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-zabianka-ul-sztormowa-3-pokojowe-v3y3b5,ponad miesiąc temu,8,Gdańsk Żabianka,ul. Sztormowa,Apartment,3,56,Bez pośredników,850000,15179,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-al-grunwaldzka-3-pokojowe-d2l2y9,ponad miesiąc temu,20,Gdańsk Wrzeszcz,al. Grunwaldzka,Apartment,3,52,Bez pośredników,700000,13462,Gdańsk
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-gdansk-orunia-gorna-1-pokoj-17-m2-u9j7s3,ponad miesiąc temu,7,Gdańsk Orunia Górna,,Apartment,1,17,Bez pośredników,320000,18824,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-3-pokojowe-p3o8q2,ponad miesiąc temu,18,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,3,82,Oferta biura nieruchomości,1512692,18522,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-torunska-1-pokoj-e6e5g3,ponad miesiąc temu,8,Gdańsk Śródmieście,ul. Toruńska,Apartment,1,31,Oferta biura nieruchomości,748409,24150,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-opolska-3-pokojowe-f1r4h9,ponad miesiąc temu,17,Gdańsk Przymorze,ul. Opolska,Apartment,3,54,Bez pośredników,799000,14796,Gdańsk
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-gdynia-cisowa-3-pokojowe-60-m2-i9c5l6,ponad miesiąc temu,8,Gdynia Cisowa,,Apartment,3,60,Bez pośredników,659000,10983,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-slaska-1-pokoj-f8e5t3,ponad miesiąc temu,8,Gdańsk Przymorze,ul. Śląska,Apartment,1,26,Bez pośredników,539000,20731,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-3-pokojowe-l0c0m9,ponad miesiąc temu,18,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,3,111,Oferta biura nieruchomości,2690000,24130,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-zakoniczyn-ul-wiezycka-3-pokojowe-q3e5p9,ponad miesiąc temu,7,Gdańsk Zakoniczyn,ul. Wieżycka,Apartment,3,76,Oferta biura nieruchomości,807330,10596,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-lastadia-2-pokojowe-e5b5g0,ponad miesiąc temu,8,Gdańsk Śródmieście,ul. Lastadia,Apartment,2,56,Bez pośredników,1250000,22321,Gdańsk
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-klonowa-2-pokojowe-t1s8a3,ponad miesiąc temu,7,Gdańsk Wrzeszcz,ul. Klonowa,Apartment,2,48,Bez pośredników,620000,13014,Gdańsk
o,https://adresowo.pl/o/mieszkanie-sopot-sopot-gorny-ul-jacka-malczewskiego-2-pokojowe-q1a5i5,ponad miesiąc temu,11,Sopot Sopot Górny,ul. Jacka Malczewskiego,Apartment,2,40,Bez pośredników,750000,18532,Sopot
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-3-pokojowe-u9m7n6,ponad miesiąc temu,21,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,3,112,Oferta biura nieruchomości,2490000,22332,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-szczepana-pileckiego-2-pokojowe-y4w3z3,ponad miesiąc temu,10,Gdańsk Wrzeszcz,ul. Szczepana Pileckiego,Apartment,2,37,Oferta biura nieruchomości,980872,26460,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-kielpinek-ul-przytulna-3-pokojowe-h3i5q5,ponad miesiąc temu,9,Gdańsk Kiełpinek,ul. Przytulna,Apartment,3,68,Bez pośredników,899000,13132,Gdańsk
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-sopot-swiemirowo-al-niepodleglosci-2-pokojowe-h9w4o2,ponad miesiąc temu,10,Sopot Świemirowo,al. Niepodległości,Apartment,2,49,Bez pośredników,825000,16837,Sopot
o,https://adresowo.pl/o/mieszkanie-gdansk-suchanino-ul-stanislawa-lema-2-pokojowe-w7j8x7,ponad miesiąc temu,8,Gdańsk Suchanino,ul. Stanisława Lema,Apartment,2,42,Bez pośredników,739000,17595,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-jelitkowo-ul-wypoczynkowa-2-pokojowe-w4d4u9,ponad miesiąc temu,19,Gdańsk Jelitkowo,ul. Wypoczynkowa,Apartment,2,46,Oferta biura nieruchomości,1539000,33457,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-szczepana-pileckiego-4-pokojowe-l1p5y9,ponad miesiąc temu,10,Gdańsk Wrzeszcz,ul. Szczepana Pileckiego,Apartment,4,75,Oferta biura nieruchomości,2064398,27540,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-siedlce-ul-seweryna-goszczynskiego-3-pokojowe-r9s4s4,ponad miesiąc temu,20,Gdańsk Siedlce,ul. Seweryna Goszczyńskiego,Apartment,3,51,Bez pośredników,830000,16275,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-lancucka-2-pokojowe-n7c4i0,ponad miesiąc temu,11,Gdańsk Chełm,ul. Łańcucka,Apartment,2,45,Bez pośredników,635000,13987,Gdańsk
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-gdynia-maly-kack-ul-strzelcow-3-pokojowe-i3k1p9,ponad miesiąc temu,20,Gdynia Mały Kack,ul. Strzelców,Apartment,3,73,Bez pośredników,1770000,24247,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-torunska-3-pokojowe-y4l9b0,ponad miesiąc temu,9,Gdańsk Śródmieście,ul. Toruńska,Apartment,3,67,Oferta biura nieruchomości,1340042,19950,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-szczepana-pileckiego-2-pokojowe-m6p1z8,ponad miesiąc temu,11,Gdańsk Wrzeszcz,ul. Szczepana Pileckiego,Apartment,2,35,Oferta biura nieruchomości,996128,28404,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-jabloniowa-3-pokojowe-u5a4o8,ponad miesiąc temu,31,Gdańsk Jasień,ul. Jabłoniowa,Apartment,3,63,Bez pośredników,750000,11962,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-igielnicka-1-pokoj-s6n0x5,ponad miesiąc temu,6,Gdańsk Śródmieście,ul. Igielnicka,Apartment,1,25,Bez pośredników,499000,19960,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-jerzego-swirskiego-2-pokojowe-f5y5c1,ponad miesiąc temu,8,Gdańsk Ujeścisko,ul. Jerzego Świrskiego,Apartment,2,38,Bez pośredników,595000,15658,Gdańsk
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-szczepana-pileckiego-2-pokojowe-t3g5k3,ponad miesiąc temu,11,Gdańsk Wrzeszcz,ul. Szczepana Pileckiego,Apartment,2,42,Oferta biura nieruchomości,1203762,28404,Gdańsk
o,https://adresowo.pl/o/mieszkanie-sopot-ul-fryderyka-chopina-2-pokojowe-w6y0z5,ponad miesiąc temu,21,Sopot,ul. Fryderyka Chopina,Apartment,2,45,Oferta biura nieruchomości,1329000,29533,Sopot
o,https://adresowo.pl/o/mieszkanie-gdansk-przerobka-ul-bajki-3-pokojowe-e6o9b4,ponad miesiąc temu,20,Gdańsk Przeróbka,ul. Bajki,Apartment,3,43,Bez pośredników,545000,12674,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-siedlce-4-pokojowe-118-m2-d8u5f0,ponad miesiąc temu,13,Gdańsk Siedlce,,Apartment,4,118,Bez pośredników,1650000,13983,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-zaspa-ul-pilotow-3-pokojowe-n7u0a8,ponad miesiąc temu,7,Gdańsk Zaspa,ul. Pilotów,Apartment,3,56,Bez pośredników,729000,12948,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-angielska-grobla-4-pokojowe-u2y1m3,ponad miesiąc temu,12,Gdańsk Śródmieście,ul. Angielska Grobla,Apartment,4,140,Oferta biura nieruchomości,3995000,28536,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-3-pokojowe-k8f8a7,ponad miesiąc temu,18,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,3,79,Oferta biura nieruchomości,1930898,24485,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-przytulna-3-pokojowe-g3e7n0,ponad miesiąc temu,11,Gdańsk Jasień,ul. Przytulna,Apartment,3,83,Bez pośredników,1100000,13253,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-dabrowa-ul-rdestowa-2-pokojowe-i7i9j7,ponad miesiąc temu,12,Gdynia Dąbrowa,ul. Rdestowa,Apartment,2,54,Bez pośredników,620000,11397,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-2-pokojowe-45-m2-u8w3c2,ponad miesiąc temu,12,Gdańsk Jasień,,Apartment,2,45,Bez pośredników,599000,13194,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-szczepana-pileckiego-2-pokojowe-s3c4u4,ponad miesiąc temu,11,Gdańsk Wrzeszcz,ul. Szczepana Pileckiego,Apartment,2,48,Oferta biura nieruchomości,1350086,28080,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-szczepana-pileckiego-4-pokojowe-a7e2v4,ponad miesiąc temu,11,Gdańsk Wrzeszcz,ul. Szczepana Pileckiego,Apartment,4,126,Oferta biura nieruchomości,3429708,27324,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-osowa-ul-koziorozca-3-pokojowe-d4u8w0,ponad miesiąc temu,19,Gdańsk Osowa,ul. Koziorożca,Apartment,3,71,Bez pośredników,781000,11000,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-zaspa-ul-leszczynskich-2-pokojowe-a3v9o7,ponad miesiąc temu,8,Gdańsk Zaspa,ul. Leszczyńskich,Apartment,2,33,Bez pośredników,580000,17523,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-stogi-ul-zimna-2-pokojowe-j6s6y8,ponad miesiąc temu,14,Gdańsk Stogi,ul. Zimna,Apartment,2,42,Bez pośredników,550000,13095,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-zakoniczyn-ul-aleksandra-dulin-a-2-pokojowe-x4h2v2,ponad miesiąc temu,13,Gdańsk Zakoniczyn,ul. Aleksandra Dulin'a,Apartment,2,53,Oferta biura nieruchomości,545335,10344,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-szczepana-pileckiego-4-pokojowe-o0x0f5,ponad miesiąc temu,11,Gdańsk Wrzeszcz,ul. Szczepana Pileckiego,Apartment,4,100,Oferta biura nieruchomości,2739777,27324,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-stanislawa-lema-3-pokojowe-d8d0j6,ponad miesiąc temu,22,Gdańsk Morena,ul. Stanisława Lema,Apartment,3,57,Bez pośredników,1350000,23581,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-karwiny-ul-poli-gojawiczynskiej-2-pokojowe-x4n0t2,ponad miesiąc temu,8,Gdynia Karwiny,ul. Poli Gojawiczyńskiej,Apartment,2,50,Bez pośredników,580000,11600,Gdynia
o,https://adresowo.pl/o/mieszkanie-sopot-ul-bitwy-pod-plowcami-1-pokoj-p5n7r8,ponad miesiąc temu,15,Sopot,ul. Bitwy pod Płowcami,Apartment,1,30,Bez pośredników,750000,25000,Sopot
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-sw-piotra-4-pokojowe-k0e8w2,ponad miesiąc temu,21,Gdynia Śródmieście,ul. św. Piotra,Apartment,4,97,Oferta biura nieruchomości,1833300,18900,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-3-pokojowe-w6m3l1,ponad miesiąc temu,15,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,3,82,Oferta biura nieruchomości,1512692,18522,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-karczemki-1-pokoj-33-m2-e9f5g2,ponad miesiąc temu,8,Gdańsk Karczemki,,Apartment,1,33,Bez pośredników,450000,13636,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-karwiny-ul-buraczana-2-pokojowe-p2f0c0,ponad miesiąc temu,2,Gdynia Karwiny,ul. Buraczana,Apartment,2,36,Bez pośredników,420000,11667,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-zaspa-al-jana-pawla-ii-2-pokojowe-b3y1d0,ponad miesiąc temu,19,Gdańsk Zaspa,al. Jana Pawła II,Apartment,2,36,Bez pośredników,710000,19761,Gdańsk
o,https://adresowo.pl/o/mieszkanie-sopot-ul-grunwaldzka-4-pokojowe-w6o3j1,ponad miesiąc temu,20,Sopot,ul. Grunwaldzka,Apartment,4,105,Oferta biura nieruchomości,3150000,29909,Sopot
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-grudziadzka-2-pokojowe-e4q7q5,ponad miesiąc temu,13,Gdańsk Wrzeszcz,ul. Grudziądzka,Apartment,2,49,Oferta biura nieruchomości,999000,20594,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-angielska-grobla-4-pokojowe-r8a3f6,ponad miesiąc temu,14,Gdańsk Śródmieście,ul. Angielska Grobla,Apartment,4,74,Bez pośredników,1179000,15932,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-dolne-migowo-2-pokojowe-v3h3m6,ponad miesiąc temu,15,Gdańsk Morena,ul. Dolne Migowo,Apartment,2,41,Bez pośredników,789900,19205,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-nowy-port-ul-wyzwolenia-2-pokojowe-z7k7b5,ponad miesiąc temu,13,Gdańsk Nowy Port,ul. Wyzwolenia,Apartment,2,46,Bez pośredników,580000,12691,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-2-pokojowe-f0k4v3,ponad miesiąc temu,11,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,2,55,Oferta biura nieruchomości,1020499,18656,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-3-pokojowe-t7p7d5,ponad miesiąc temu,17,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,3,87,Oferta biura nieruchomości,1433022,16466,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-jeleniogorska-2-pokojowe-v6y5d3,ponad miesiąc temu,8,Gdańsk Ujeścisko,ul. Jeleniogórska,Apartment,2,50,Bez pośredników,285000,5700,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-chwarzno-wiczlino-ul-leona-staniszewskiego-2-pokojowe-y1u3e0,ponad miesiąc temu,8,Gdynia Chwarzno-Wiczlino,ul. Leona Staniszewskiego,Apartment,2,48,Bez pośredników,570000,11975,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-witomino-ul-konwaliowa-2-pokojowe-m7s9w8,ponad miesiąc temu,12,Gdynia Witomino,ul. Konwaliowa,Apartment,2,43,Bez pośredników,441000,10256,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-czarny-dwor-3-pokojowe-g4n7l7,ponad miesiąc temu,12,Gdańsk Przymorze,ul. Czarny Dwór,Apartment,3,82,Oferta biura nieruchomości,1635864,19986,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-szafarnia-4-pokojowe-m8s2g6,ponad miesiąc temu,23,Gdańsk Śródmieście,ul. Szafarnia,Apartment,4,120,Oferta biura nieruchomości,2729000,22742,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-dzialki-lesne-ul-szczecinska-2-pokojowe-v7d5i1,ponad miesiąc temu,7,Gdynia Działki Leśne,ul. Szczecińska,Apartment,2,36,Bez pośredników,459000,12750,Gdynia
